full_name,selling_price,year,km_driven,mileage,engine,max_power,seats,company,company_enc,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual
Renault KWID RXT,4.3,2020,23323,22.3,799.0,53.26,5,Renault,4.6202908684705735,False,False,False,False,False,True,True
Maruti Alto STD,0.8,2008,100000,19.7,796.0,46.3,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti Wagon R LXI Minor,2.4,2009,55812,18.9,1061.0,67.0,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Swift Dzire ZDI Plus,7.2,2018,20000,28.4,1248.0,74.02,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Chevrolet Beat Diesel PS,2.0,2014,40040,25.44,936.0,56.3,5,Chevrolet,2.7381398767127534,False,False,True,False,False,False,True
Chevrolet Beat Diesel LT,1.9,2012,77000,25.44,936.0,57.6,5,Chevrolet,2.7381398767127534,True,False,True,False,False,False,True
BMW 3 Series 320d GT Luxury Line,33.0,2017,52000,19.59,1995.0,187.74,5,BMW,26.3869723270535,False,False,True,False,False,False,False
Maruti Swift ZXI Plus BSIV,6.4,2018,10000,22.0,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Renault KWID Climber 1.0 AMT,5.0,2019,4500,24.04,999.0,67.0,5,Renault,4.6202908684705735,False,False,False,False,False,True,False
Maruti Alto 800 LXI,2.35,2013,33682,22.74,796.0,47.3,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Ford Aspire 1.5 TDCi Ambiente,5.5,2015,77506,25.83,1498.0,99.0,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Ford Figo Diesel Titanium,2.15,2012,55261,20.0,1399.0,68.05,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Mahindra Scorpio VLX 2WD AIRBAG BSIV,6.7,2014,47000,12.05,2179.0,120.0,8,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Renault KWID AMT RXL,3.3,2018,20000,24.04,999.0,67.0,5,Renault,4.6202908684705735,True,False,False,False,False,True,False
Tata Sumo Gold EX,5.5,2017,250000,15.3,2956.0,83.83,7,Tata,4.421740718651131,True,False,True,False,False,False,True
Mahindra Bolero SLE BSIII,4.0,2011,120000,13.6,2523.0,63.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Maruti Swift VXI,5.25,2019,40000,21.21,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai Grand i10 CRDi Sportz,3.8,2013,40000,24.0,1120.0,70.0,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Nissan Sunny Diesel XV,3.5,2013,73000,21.64,1461.0,84.8,5,Nissan,4.698757187095724,True,False,True,False,False,False,True
Maruti Swift Dzire VDi,5.25,2017,45000,19.3,1248.0,73.9,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Honda Amaze S CVT i-VTEC,5.4,2017,48000,18.1,1199.0,88.7,5,Honda,6.041270410937343,True,False,False,False,False,True,False
Maruti Wagon R VXI,2.9,2013,72000,18.9,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Renault KWID 1.0 RXT Optional,2.15,2016,60000,23.01,999.0,67.0,5,Renault,4.6202908684705735,True,False,False,False,False,True,True
BMW X1 sDrive 20d M Sport,25.0,2016,32000,17.05,1995.0,184.0,5,BMW,26.3869723270535,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 SLE,7.9,2019,5000,15.96,2523.0,62.1,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Honda Jazz 1.2 SV i VTEC,4.5,2015,31000,18.7,1199.0,88.7,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Maruti Wagon R VXI,3.5,2016,37500,20.51,998.0,67.04,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti Swift VDI,3.5,2013,84000,22.9,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Vitara Brezza ZDi,7.35,2018,36000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Hyundai Verna 1.6 SX CRDi (O),4.45,2012,60000,22.32,1582.0,126.32,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Hyundai Verna SX Diesel,6.8,2016,52000,25.0,1493.0,113.42,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Maruti Wagon R VXI Optional,3.25,2016,40000,20.51,998.0,67.04,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai EON Magna Optional,2.1,2011,56000,21.1,814.0,55.2,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Toyota Etios Liva G,2.85,2012,41000,18.3,1197.0,5.0,5,Toyota,11.265205016960472,False,False,False,False,False,True,True
Hyundai i20 2015-2017 Sportz 1.4 CRDi,6.0,2017,70000,22.54,1396.0,88.73,5,Hyundai,5.348761685250852,True,False,True,False,False,False,True
Renault Duster 110PS Diesel RxZ,9.0,2019,34000,19.6,1461.0,108.45,5,Renault,4.6202908684705735,True,False,True,False,False,False,True
Renault Duster Adventure Edition,6.0,2014,60000,19.01,1461.0,108.45,5,Renault,4.6202908684705735,True,False,True,False,False,False,True
Tata Indica LX BSIII,2.2,2015,90000,25.0,1405.0,69.0,5,Tata,4.421740718651131,True,False,True,False,False,False,True
Hyundai Accent GLX,2.9,2013,45000,13.2,1495.0,94.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Swift VDI BSIV,4.65,2015,78000,25.2,1248.0,74.0,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Toyota Fortuner 2016-2021 2.8 2WD MT BSIV,24.8,2020,60000,14.24,2755.0,174.5,7,Toyota,11.265205016960472,False,False,True,False,False,False,True
Skoda Octavia Active 1.4 TSI MT,4.1,2015,70000,16.8,1395.0,138.03,5,Skoda,7.535387654134465,True,False,False,False,False,True,True
Maruti Swift Dzire ZDI,8.1,2019,10000,28.4,1248.0,74.02,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Hyundai EON D Lite Plus,2.0,2014,50000,21.1,814.0,55.2,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Wagon R VXI,3.5,2016,58000,20.51,998.0,67.04,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Audi Q3 35 TDI Dynamic Edition,31.0,2018,20000,15.73,1968.0,174.33,5,Audi,20.16199553166578,False,False,True,False,False,False,False
Toyota Fortuner 4x4 AT,16.0,2015,290000,12.55,2982.0,168.5,7,Toyota,11.265205016960472,True,False,True,False,False,False,False
Maruti Ciaz Delta BSIV,8.75,2019,15000,21.56,1462.0,103.25,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Datsun GO T Petrol,4.15,2019,23000,19.83,1198.0,67.0,5,Datsun,3.2553778258484596,True,False,False,False,False,True,True
Fiat Linea Emotion (Diesel),1.75,2011,100000,20.4,1248.0,91.7,5,Fiat,3.2989729988697767,True,False,True,False,False,False,True
Maruti Alto 800 LXI,2.5,2014,40000,22.74,796.0,47.3,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai i10 Sportz,2.65,2012,35800,20.36,1197.0,78.9,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Ford Figo Diesel EXI,2.35,2014,36000,20.0,1399.0,68.05,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Ford Aspire Titanium Plus Diesel BSIV,7.85,2019,50000,26.1,1498.0,99.23,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Maruti Zen Estilo 1.1 LX BSIII,0.88,2008,70000,18.2,1061.0,64.0,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai i10 Sportz 1.1L,1.75,2009,52000,19.81,1086.0,68.05,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Toyota Fortuner 4x2 4 Speed AT,12.5,2012,123105,11.5,2982.0,169.0,7,Toyota,11.265205016960472,False,False,True,False,False,False,False
Honda Brio 1.2 VX MT,2.95,2015,41000,18.5,1198.0,86.8,5,Honda,6.041270410937343,False,False,False,False,False,True,True
Mahindra XUV500 W6 1.99 mHawk,8.5,2015,70000,16.0,1997.0,140.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Hyundai Xcent 1.1 CRDi Base,4.2,2017,106000,24.4,1120.0,71.0,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Hyundai i20 Petrol Spotz,6.0,2018,25000,18.6,1197.0,81.86,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Mahindra TUV 300 T8,5.1,2016,70000,18.49,1493.0,100.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Mercedes-Benz C-Class C 220 CDI BE Avantgarde,13.5,2011,10948,14.84,2143.0,167.62,5,Mercedes-Benz,24.96154654611922,False,False,True,False,False,False,False
Mercedes-Benz CLA 200 CGI,20.0,2015,40000,15.04,1991.0,183.0,5,Mercedes-Benz,24.96154654611922,True,False,False,False,False,True,False
Toyota Etios Liva GD,4.5,2014,60000,23.59,1364.0,67.06,5,Toyota,11.265205016960472,False,False,True,False,False,False,True
BMW X3 xDrive20d Advantage Edition,23.75,2013,39000,16.09,1995.0,184.0,5,BMW,26.3869723270535,False,False,True,False,False,False,False
Hyundai i10 Sportz,2.0,2008,60000,20.36,1197.0,78.9,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Ford Fiesta 1.4 Duratec ZXI,1.5,2006,52000,16.6,1388.0,68.0,5,Ford,6.252057132401498,False,False,False,False,False,True,True
Hyundai Verna 1.6 VTVT,3.8,2012,70000,17.01,1591.0,121.3,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Toyota Fortuner 4x4 MT,15.0,2014,77000,12.55,2982.0,168.5,7,Toyota,11.265205016960472,False,False,True,False,False,False,True
Tata Tiago 1.2 Revotron XE,3.25,2016,48000,23.84,1199.0,84.0,5,Tata,4.421740718651131,False,False,False,False,False,True,True
Hyundai Xcent 1.2 Kappa S,4.5,2015,12000,19.1,1197.0,82.0,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Celerio ZXI,3.5,2017,50000,23.1,998.0,67.04,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai Xcent 1.2 VTVT SX,6.8,2019,3400,20.14,1197.0,81.86,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Maruti Swift Dzire Zdi BSIV,6.8,2016,52000,19.3,1248.0,73.9,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Maruti Swift Dzire LXi,2.0,2010,120000,17.5,1298.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Ford Ecosport 2015-2021 1.5 Ti VCT AT Titanium BSIV,5.0,2015,95945,15.63,1499.0,110.4,5,Ford,6.252057132401498,True,False,False,False,False,True,False
Maruti Wagon R VXI,3.5,2016,20673,18.9,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Swift VDI BSIV,3.0,2010,50000,17.8,1248.0,5.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Mahindra XUV500 W8 4WD,10.0,2015,80000,15.1,2179.0,140.0,7,Mahindra,7.210647709297036,False,False,True,False,False,False,True
Fiat Grande Punto Active (Diesel),1.95,2011,97000,20.3,1248.0,75.0,5,Fiat,3.2989729988697767,False,False,True,False,False,False,True
Honda City i DTEC VX,5.3,2014,171000,25.1,1498.0,98.6,5,Honda,6.041270410937343,True,False,True,False,False,False,True
Ford Aspire 1.2 Ti-VCT Trend,5.1,2017,5000,18.16,1196.0,86.8,5,Ford,6.252057132401498,True,False,False,False,False,True,True
Hyundai Grand i10 1.2 Kappa Sportz AT,6.25,2019,10000,18.9,1197.0,81.86,5,Hyundai,5.348761685250852,True,False,False,False,False,True,False
Hyundai Grand i10 CRDi Magna,4.15,2015,52312,24.0,1120.0,70.0,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Mahindra Scorpio 2009-2014 SLE 7S BSIII,3.25,2009,178000,12.05,2179.0,120.0,7,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Maruti Swift LDI,2.89,2013,39569,28.4,1248.0,74.0,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Land Rover Range Rover 3.6 TDV8 Vogue SE,28.99,2011,65000,10.2,3628.0,308.0,7,Land,33.09187323973597,False,False,True,False,False,False,False
Maruti Vitara Brezza ZDi Plus AMT,8.0,2018,38000,24.3,1248.0,88.5,5,Maruti,4.699671932366252,False,False,True,False,False,False,False
Volkswagen Vento Diesel Highline,4.3,2013,113414,20.54,1598.0,103.6,5,Volkswagen,5.650061220319048,False,False,True,False,False,False,True
Honda Mobilio V i VTEC,6.0,2014,40000,17.3,1497.0,117.3,7,Honda,6.041270410937343,True,False,False,False,False,True,True
Maruti Swift Dzire VDI,4.5,2015,120000,26.59,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Hyundai i20 1.2 Asta Option,7.9,2018,10000,18.6,1197.0,81.83,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Volkswagen Jetta 2.0 TDI Comfortline,3.95,2011,42000,15.0,1896.0,105.0,5,Volkswagen,5.650061220319048,False,False,True,False,False,False,True
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,9.52,2019,6000,23.0,1498.0,98.96,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Renault Duster 85PS Diesel RxL,6.4,2016,80000,19.87,1461.0,83.8,5,Renault,4.6202908684705735,True,False,True,False,False,False,True
Hyundai Verna Xi (Petrol),1.25,2007,70000,13.9,1599.0,103.2,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Renault Duster 85PS Diesel RxL,4.5,2014,65000,20.45,1461.0,83.8,5,Renault,4.6202908684705735,False,False,True,False,False,False,True
Hyundai Verna VTVT 1.6 SX Option,9.5,2018,4000,17.0,1591.0,121.3,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Tata Indigo LX,2.25,2012,64000,17.0,1405.0,70.0,5,Tata,4.421740718651131,True,False,True,False,False,False,True
Honda City i DTEC SV,5.0,2015,65000,26.0,1498.0,98.6,5,Honda,6.041270410937343,False,False,True,False,False,False,True
Hyundai i20 2015-2017 Sportz 1.2,5.4,2017,26000,18.6,1197.0,81.83,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti Swift VDI,4.58,2014,60000,28.4,1248.0,74.0,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Maruti Omni 8 Seater BSII,0.8,2007,100000,19.7,796.0,35.0,8,Maruti,4.699671932366252,True,False,False,False,False,True,True
Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus,8.5,2017,36000,21.7,1498.0,98.96,5,Ford,6.252057132401498,False,False,True,False,False,False,True
Mahindra Xylo D4 BSIV,3.5,2013,80000,14.0,2498.0,112.0,8,Mahindra,7.210647709297036,True,False,True,False,False,False,True
Maruti Swift VDI BSIV,5.0,2015,60000,25.2,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Zen Estilo LXI BS IV,1.29,2009,60000,19.0,998.0,67.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Chevrolet Tavera Neo 3 10 Seats BSIV,4.0,2012,90000,12.2,1994.0,105.3,10,Chevrolet,2.7381398767127534,True,False,True,False,False,False,True
Audi A4 2.0 TDI,19.0,2014,88720,16.55,1968.0,147.51,5,Audi,20.16199553166578,False,False,True,False,False,False,False
Maruti Swift Dzire Tour LXI,2.0,2015,212000,19.0,1197.0,85.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Renault KWID 1.0 RXT BSIV,3.0,2020,25000,23.01,999.0,67.0,5,Renault,4.6202908684705735,True,False,False,False,False,True,True
Maruti Wagon R LX BS IV,2.2,2012,60000,18.9,998.0,67.1,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Toyota Etios Liva 1.4 GD,4.25,2012,65395,23.59,1364.0,67.04,5,Toyota,11.265205016960472,False,False,True,False,False,False,True
Tata Tiago 1.2 Revotron XZ,4.7,2018,20000,23.84,1199.0,84.0,5,Tata,4.421740718651131,True,False,False,False,False,True,True
Chevrolet Spark 1.0 LS,1.65,2010,45386,18.0,995.0,62.0,5,Chevrolet,2.7381398767127534,True,False,False,False,False,True,True
Maruti Wagon R VXI 1.2,5.1,2019,15000,20.52,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Tata Zest Quadrajet 1.3 75PS XM,4.5,2017,65000,22.95,1248.0,74.0,5,Tata,4.421740718651131,False,False,True,False,False,False,True
Ford Freestyle Titanium Diesel BSIV,7.8,2019,5000,24.4,1498.0,98.63,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Maruti Ciaz ZXi Plus,5.3,2016,36889,20.73,1373.0,91.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Ford Ecosport 2015-2021 1.5 TDCi Trend Plus BSIV,5.0,2015,160000,22.77,1498.0,98.59,5,Ford,6.252057132401498,True,False,True,False,False,False,True
Hyundai Santa Fe 4x4 AT,10.25,2012,84000,11.72,2199.0,194.3,7,Hyundai,5.348761685250852,False,False,True,False,False,False,False
Maruti Wagon R VXI 1.2,4.5,2020,10000,20.52,1197.0,81.8,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,15.0,2017,100000,13.68,2393.0,147.8,7,Toyota,11.265205016960472,True,False,True,False,False,False,True
Tata Tiago 1.05 Revotorq XM Option,3.5,2017,35780,27.28,1047.0,69.0,5,Tata,4.421740718651131,False,False,True,False,False,False,True
Maruti Wagon R VXI Minor,1.6,2011,130890,18.9,998.0,67.1,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti SX4 S Cross DDiS 200 Sigma,5.5,2016,120728,23.65,1248.0,88.5,5,Maruti,4.699671932366252,False,False,True,False,False,False,True
Chevrolet Beat Diesel,2.5,2012,50000,25.44,936.0,57.6,5,Chevrolet,2.7381398767127534,True,False,True,False,False,False,True
Honda City V AT,3.8,2010,100380,15.6,1497.0,116.3,5,Honda,6.041270410937343,False,False,False,False,False,True,False
Maruti A Star Vxi,2.85,2010,37000,19.0,998.0,66.1,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Ciaz RS ZDi Plus SHVS,6.95,2016,50000,28.09,1248.0,88.5,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Maruti Wagon R VXI,3.75,2016,34500,20.51,998.0,67.04,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Maruti Alto K10 VXI Airbag,3.4,2017,10000,23.95,998.0,67.1,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Renault KWID RXT,3.0,2017,30000,25.17,799.0,53.3,5,Renault,4.6202908684705735,True,False,False,False,False,True,True
Hyundai EON Sportz,2.15,2013,30000,21.1,814.0,55.2,5,Hyundai,5.348761685250852,True,False,False,False,False,True,True
Tata Tiago 1.2 Revotron XT Option,3.9,2018,38000,23.84,1199.0,84.0,5,Tata,4.421740718651131,True,False,False,False,False,True,True
Fiat Palio 1.2,0.75,2002,97000,15.5,1242.0,5.0,5,Fiat,3.2989729988697767,True,False,False,False,False,True,True
Hyundai Santro Xing GLS LPG,1.5,2010,70000,13.45,1086.0,62.1,5,Hyundai,5.348761685250852,True,False,False,False,True,False,True
Maruti Wagon R LXI,1.11,2006,49256,21.79,998.0,67.05,5,Maruti,4.699671932366252,False,False,False,False,False,True,True
Maruti Wagon R LXI BSIII,1.25,2006,60000,14.0,1061.0,64.0,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Mahindra Scorpio S10 AT 2WD,11.5,2016,79200,15.4,2179.0,120.0,7,Mahindra,7.210647709297036,False,False,True,False,False,False,False
Honda City i-VTEC S,7.5,2017,35000,17.4,1497.0,117.3,5,Honda,6.041270410937343,True,False,False,False,False,True,True
Datsun GO T,3.5,2015,61107,19.02,1198.0,67.05,5,Datsun,3.2553778258484596,False,False,False,False,False,True,True
Chevrolet Spark 1.0 LS,1.39,2012,29500,18.0,995.0,62.0,5,Chevrolet,2.7381398767127534,False,False,False,False,False,True,True
Maruti Swift ZDI BSIV,4.8,2015,95000,25.2,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Mahindra Scorpio 2.6 CRDe SLE,5.95,2014,92000,10.5,2609.0,120.0,7,Mahindra,7.210647709297036,False,False,True,False,False,False,True
Nissan Terrano XV 110 PS Limited Edition,5.75,2015,49000,19.01,1461.0,108.5,5,Nissan,4.698757187095724,False,False,True,False,False,False,True
Maruti Alto LXi,1.75,2009,50000,19.7,796.0,46.3,5,Maruti,4.699671932366252,True,False,False,False,False,True,True
Hyundai Grand i10 Asta Option,4.75,2016,65000,18.9,1197.0,82.0,5,Hyundai,5.348761685250852,False,False,False,False,False,True,True
Maruti SX4 VDI,2.8,2012,60000,21.5,1248.0,88.8,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Renault Duster 110PS Diesel RxZ Plus,3.75,2012,48000,19.64,1461.0,108.45,5,Renault,4.6202908684705735,False,False,True,False,False,False,True
Maruti Swift VDI,3.9,2012,40000,22.9,1248.0,74.0,5,Maruti,4.699671932366252,True,False,True,False,False,False,True
Datsun GO Plus T Option Petrol,5.75,2019,11800,19.83,1198.0,67.0,7,Datsun,3.2553778258484596,True,False,False,False,False,True,True
Hyundai Xcent 1.2 CRDi SX,6.75,2017,57537,25.4,1186.0,73.97,5,Hyundai,5.348761685250852,False,False,True,False,False,False,True
Nissan Sunny Diesel XL,3.5,2012,80000,21.64,1461.0,84.8,5,Nissan,4.698757187095724,True,False,True,False,False,False,True
Tata Tigor 1.2 Revotron XZ,5.99,2018,25000,20.3,1199.0,84.0,5,Tata,4.421740718651131,True,False,False,False,False,True,True
